customer_id,full_name,nif,phone,address,id_verified,total_rentals,avg_return_days,late_returns,churn_risk_score,join_date,still_active
381,Nádia Amaral,997992715,(351) 931594753,"Av de Moradias Populares do Eng.º Machado Vaz, 9, 3840-016 Santa Maria da Feira",1,1,9.0,1,0.764,2024-01-04,1
382,Constança Faria,033878852,+351267257566,"Av da Rainha D. Leonor, 4, 3322-648 Oliveira de Azeméis",1,3,8.0,1,0.217,2024-03-28,1
383,Teresa Mota,898681843,(351) 917543505,"Travessa de Sobre-o-Douro, 38, 4978-446 Abrantes",1,1,28.0,1,0.973,2024-04-03,1
384,Afonso Borges,763090073,(351) 259 371 313,"Travessa Carolina Simões, 75, 9601-167 São Salvador de Lordelo",1,0,,0,0.127,2022-02-10,1
385,Amélia Magalhães,499944574,910627706,"Largo de S. Macário, 920, 1171-646 Torres Novas",1,2,16.5,0,0.06,2023-02-14,1
386,Cláudio Paiva,441076926,(351) 924 846 380,"Largo de Pinho, 6, 3786-106 Angra do Heroísmo",1,2,11.5,0,0.213,2023-12-16,1
387,Vítor Sousa,543475916,931209602,"Rua Larissa Assunção, 76, 7939-777 Rio Tinto",0,0,,0,0.373,2022-01-11,1
388,Yasmin Gonçalves,435983985,259 524 098,"Rua Marta Pinheiro, 33, 8668-284 Lourosa",1,5,8.4,1,0.227,2022-03-09,1
389,Irina Vaz,907996585,201 264 926,"R. Wilson Silva, S/N, 2992-859 Vale de Cambra",1,3,5.3,0,0.119,2024-01-04,1
390,Alexandre Moreira,375681678,(351) 963 629 315,"Largo de Guerreiro, S/N, 3517-523 São João da Madeira",1,2,6.0,0,0.077,2023-07-22,1
391,Violeta Branco,340730717,(351) 923 568 056,"Largo Leal, 379, 4589-610 Loures",1,3,2.3,0,0.128,2022-11-23,1
392,Tomás Nunes,613500788,+351233975592,"Travessa Noah Mota, 78, 5954-551 Ovar",1,2,46.5,0,0.391,2024-04-16,1
393,Dinis Pinto,922338540,(351) 913182743,"Av Maria Branco, S/N, 4004-394 Lixa",1,3,11.7,0,0.008,2022-05-13,1
394,Isaac Henriques,369995285,(351) 967 653 489,"Travessa da Beneditina, 39, 5749-277 Freamunde",1,0,,0,0.003,2023-09-26,1
395,Andreia Nogueira,023126532,965410327,"Travessa de Magalhães, 20, 3540-139 Mealhada",1,0,,0,0.228,2024-02-27,1
396,Luís Silva,551497249,(351) 967 382 726,"Alameda de Nunes, 346, 6823-867 Pombal",1,3,19.0,3,0.607,2022-10-08,1
397,Duarte Gonçalves,322347714,264606196,"Av Machado, 28, 7979-210 Alverca do Ribatejo",1,6,21.5,0,0.11,2023-01-27,1
398,Lisandro Torres,950935555,969957406,"Largo Santos, 688, 8827-111 Vila Nova de Gaia",1,4,17.5,0,0.28,2023-03-12,1
399,Matilde Faria,020061741,(351) 934 434 159,"Rua Silva Porto, S/N, 6391-415 Lisboa",1,8,10.5,0,0.114,2022-04-02,1
400,Júlia Teixeira,445947612,920 809 793,"Av de Amorim, 410, 6622-633 Silves",1,3,16.7,1,0.213,2023-01-16,1
401,Nelson Neto,939127065,(351) 920645340,"Travessa Loureiro, S/N, 7922-971 Praia da Vitória",0,2,13.0,0,0.111,2023-07-24,1
402,Jaime Valente,612228305,932 552 180,"Alameda de Abreu, 45, 1743-263 Queluz",1,5,16.6,3,0.753,2022-08-15,1
403,Noa Morais,468530455,(351) 913500025,"Largo da Bela Vista, 20, 5434-212 Santa Cruz",1,0,,0,0.344,2023-11-27,1
404,Luciana Amaral,595026356,(351) 231579486,"Alameda Elisa Baptista de Sousa Pedroso, 35, 3053-335 Elvas",0,1,90.0,0,0.035,2024-11-28,1
405,Ema Figueiredo,778943327,(351) 968 772 411,"Travessa Alves, 3, 3678-121 Cantanhede",1,1,10.0,0,0.335,2023-05-03,1
406,Ema Fonseca-Costa,399046008,930 505 818,"Av Martim Esteves, 31, 7204-480 Caniço",1,2,11.5,0,0.396,2023-03-30,1
407,Gaspar Pinho,369626902,931 471 099,"Alameda do Calhau, 6, 4302-834 Chaves",1,2,13.0,0,0.363,2023-02-15,1
408,Martim Ramos,220975506,(351) 967 752 093,"Alameda Eva Loureiro, 52, 3633-801 Vila Nova de Foz Côa",1,2,11.0,1,0.456,2023-08-30,1
409,Alícia Andrade,906701512,(351) 935443224,"R. Paiva, 99, 3781-400 Mêda",0,4,16.0,1,0.324,2024-02-09,1
410,Wilson Pinheiro-Correia,393449076,(351) 968 947 851,"Alameda Grande de Cima, 994, 8444-526 Torres Novas",1,4,9.2,1,0.363,2023-02-02,1
411,Marta Torres,216218333,913 625 920,"Largo República da Colômbia, S/N, 2973-060 Tavira",1,3,8.3,0,0.271,2023-03-01,1
412,António Gonçalves,192969210,(351) 268 312 203,"R. Gaspar, 76, 7309-831 Valbom",1,2,3.0,0,0.138,2024-04-29,1
413,Nair de Lourenço,307122600,(351) 931 594 265,"Alameda do Evaristo, 91, 4248-942 Mangualde",1,2,19.5,0,0.308,2023-11-25,1
414,Guilherme Araújo-Leal,228377427,(351) 916 983 637,"R. de Nogueira, 21, 6245-491 Lourosa",1,3,10.7,1,0.214,2023-02-14,1
415,Cristiano do Sousa,549857887,966729246,"R. de Camilo, 89, 9740-907 Matosinhos",1,3,18.3,1,0.52,2022-03-19,1
416,Renato Coelho,820632280,917 120 244,"Largo Maestro Ivo Cruz, 19, 6106-847 Macedo de Cavaleiros",1,3,15.0,0,0.175,2024-06-10,1
417,Débora Carvalho,269804466,(351) 966932330,"Av Luciana Melo, 51, 8023-077 Trancoso",1,6,6.0,0,0.072,2023-07-08,1
418,Micael Pinto,952476096,927 227 424,"Avenida Mauro Mendes, 15, 4363-861 Marinha Grande",1,0,,0,0.171,2023-06-07,1
419,Vera do Figueiredo,064724525,924 512 649,"Alameda Soraia Marques, 59, 1368-935 Guimarães",1,1,1.0,0,0.144,2024-01-20,1
420,Tomás Morais,787477884,(351) 262 369 496,"Largo de Soares, 41, 7568-868 Serpa",0,4,14.8,0,0.398,2024-01-02,1
421,Rafaela Ribeiro,094657770,(351) 928 474 631,"Largo de Pinho, 19, 6169-203 Viana do Castelo",1,0,,0,0.289,2024-04-09,1
422,Ricardo Cruz-Coelho,129889728,238 194 946,"Avenida de Eça de Queirós, 56, 3413-564 Fundão",1,2,10.0,0,0.247,2023-04-19,1
423,Patrícia Rodrigues,680928261,(351) 939 756 981,"Av Vera Pires, 1, 5364-662 Rio Tinto",1,3,45.3,0,0.016,2023-07-24,1
424,Irina Costa,641700537,(351) 934 189 020,"R. da Quinta de Santo António, 39, 7368-586 Trofa",0,3,7.0,0,0.309,2023-03-30,1
425,Eva Matos,860566880,+351938507712,"Praça Pinto, 65, 8791-900 Praia da Vitória",1,3,8.7,0,0.076,2024-06-07,1
426,Dinis Sousa-Moura,166479512,(351) 934616488,"Rua Alves, 4, 5725-367 Felgueiras",1,1,34.0,0,0.356,2023-03-06,1
427,Duarte Moreira-Macedo,831242853,935 892 353,"R. Simões, S/N, 5594-642 Viana do Castelo",1,3,19.7,0,0.018,2024-03-02,1
428,Erika-Nádia Rodrigues,416019919,+351926340652,"Av do Sextante, 5, 1528-709 Maia",1,1,10.0,0,0.014,2024-03-21,1
429,Letícia Reis,480870170,(351) 966303537,"R. Madrid, S/N, 1828-464 Vila Nova de Gaia",1,3,24.3,1,0.524,2022-07-27,1
430,Luca Cunha,671520771,(351) 912 593 981,"Avenida Batista, 53, 3196-940 Pombal",1,3,4.0,0,0.38,2022-11-15,1
431,Luísa Lopes,074043368,(351) 930 947 045,"Avenida Fonseca, 9, 3786-144 Vila Nova de Famalicão",1,3,35.3,0,0.005,2023-11-15,1
432,Lia Correia,796724610,+351961018420,"Travessa Miguel Matos, 6, 9349-850 Ponta Delgada",1,3,14.7,1,0.452,2022-11-04,1
433,Melissa Rocha,110900701,(351) 924298246,"Largo de Branco, 9, 2473-646 Paços de Ferreira",1,3,6.3,0,0.344,2023-01-26,1
434,Eva da Neto,502050254,921 676 449,"Praça do Varejão, 48, 5972-895 Santarém",1,3,32.7,0,0.049,2022-11-07,1
435,António de Vaz,239201029,937 001 816,"Travessa de Valente, 36, 2796-168 Matosinhos",1,6,31.8,2,0.5,2023-02-10,1
436,Mafalda Ferreira,759974753,+351912524615,"Praça Fonseca, 69, 2509-472 Caniço",1,1,6.0,0,0.071,2022-12-12,1
437,Fábio Machado,659744252,924 677 169,"Avenida Noa Sousa, 887, 2462-562 Ílhavo",1,3,25.3,1,0.297,2023-03-03,1
438,Diogo Faria,942041641,(351) 246011859,"Alameda de Antero de Quental, 7, 6137-398 Cartaxo",1,2,6.0,0,0.243,2022-10-10,1
439,Inês Carvalho,374051337,929 129 901,"Largo Leal, 13, 4358-893 Pombal",1,5,51.0,0,0.219,2022-07-21,1
440,Helena Santos,937669976,930 602 918,"Rua Vicente Lourenço, 97, 6011-946 Santana",1,4,32.5,0,0.244,2022-08-08,1
441,Henrique Sousa,608557174,+351927600067,"Av de Neto, 24, 4134-139 Portalegre",1,4,8.5,0,0.014,2022-10-26,1
442,Mara-Erica Castro,058496881,(351) 249 546 407,"Praça Teixeira, 7, 9463-815 Alcácer do Sal",1,4,11.5,0,0.4,2022-10-30,1
443,Lucas Neto,990803586,919011526,"Rua Vasco Carvalho, 67, 4392-396 Vila Nova de Gaia",1,2,11.5,1,0.672,2024-02-17,1
444,Ricardo Correia,057445099,(351) 916 757 999,"Largo Soares, 57, 7781-615 São João da Madeira",1,2,16.0,1,0.672,2024-08-17,1
445,Helena Matos,632453527,(351) 937 276 362,"Rua de Guedes de Oliveira, 964, 7882-996 Vizela",1,3,24.0,1,0.519,2023-05-23,1
446,Gaspar Gaspar,111108518,(351) 915849602,"R. Lima, 68, 2630-702 Agualva-Cacém",1,3,44.7,0,0.216,2023-02-20,1
447,Vicente Matias,689859321,910 281 251,"Largo de Pacheco, 29, 5652-610 Estremoz",1,5,6.4,0,0.15,2022-12-01,1
448,Lisandro Coelho-Batista,961830734,(351) 964812000,"Alameda Pinto, 150, 3327-291 Braga",1,4,32.8,1,0.394,2022-03-28,1
449,Sara Santos-Leal,800226425,(351) 968 772 984,"Av Irina Sousa, 5, 9309-568 Ponte de Sor",1,2,28.5,1,0.683,2024-07-22,1
450,Vicente Pinheiro,720554829,917897035,"Av Jaime Lima, 21, 9057-201 Chaves",1,1,1.0,0,0.197,2023-01-17,1
451,Raquel-Ema Vieira,781921474,(351) 911 447 857,"Av de Matos, 54, 5134-051 Valpaços",1,5,13.0,0,0.184,2023-01-21,1
452,Irina Leite,847460429,934 889 866,"Largo Victória Garcia, 507, 5432-349 Ermesinde",1,4,51.8,0,0.137,2022-11-03,1
453,Ana-Luísa Pires,717847214,+351213545207,"Largo Borges, 1, 3702-117 Marco de Canaveses",1,3,8.7,0,0.2,2022-02-07,1
454,Carolina Matias,727580452,(351) 933779608,"R. Matias Amaral, S/N, 9229-035 Tomar",1,3,18.0,0,0.317,2022-05-12,1
455,Xavier Lourenço-Esteves,267698897,(351) 247 070 116,"Avenida Francisca Cruz, 86, 6573-370 Moura",1,1,23.0,0,0.095,2023-09-21,1
456,Francisco Nunes,887754458,+351966245181,"R. de Baixo da Penha, 27, 7961-269 Montijo",1,5,10.2,1,0.179,2023-02-13,1
457,Tomé Gomes,741340192,918213859,"Avenida Carlota Soares, 1, 7926-374 Alcácer do Sal",1,1,18.0,1,0.976,2024-07-02,1
458,Benedita-Luciana Pires,936059627,201375953,"Travessa das Portas do Mar, 154, 9105-942 Santa Maria da Feira",1,1,25.0,0,0.392,2023-04-20,1
459,Laura Castro,193463890,+351930015367,"Av Renato Loureiro, 26, 5107-596 Rio Maior",1,1,24.0,1,0.925,2024-06-04,1
460,Luciana Barros,484479365,(351) 231 107 464,"Av Diogo Pereira, S/N, 9620-704 Barcelos",1,3,16.7,1,0.469,2023-09-06,1
461,Bernardo Andrade-Borges,156862230,(351) 937723804,"Largo de Assunção, 32, 3986-415 Mirandela",1,1,30.0,0,0.16,2024-07-27,1
462,Marta-Kelly Melo,706594805,296 747 177,"Alameda Ismael Santos, 84, 6434-381 Valpaços",1,4,15.8,2,0.679,2023-07-08,1
463,Nádia da Campos,160227433,+351933212891,"Travessa Lia Teixeira, S/N, 3844-234 Serpa",0,3,31.7,0,0.02,2022-11-17,1
464,Isabel Macedo,727186244,(351) 226396129,"Travessa Baptista, 79, 9637-629 Paços de Ferreira",1,3,42.3,1,0.533,2023-05-08,1
465,Edgar Sá,563112138,912 112 250,"Avenida David Nascimento, S/N, 7041-560 Elvas",1,1,1.0,0,0.228,2022-08-10,1
466,Noa Silva-Matos,782878066,(351) 227 739 949,"Av de Azevedo, S/N, 5634-925 Alcácer do Sal",0,1,14.0,0,0.102,2024-11-01,1
467,Inês Leite,459858663,916 513 782,"R. Vítor Pacheco, 84, 3328-770 Beja",1,2,7.5,0,0.056,2023-10-20,1
468,Lia Araújo,541802882,(351) 264 324 441,"Travessa Cuf, 7, 5745-119 Rebordosa",1,3,15.3,0,0.192,2024-02-14,1
469,Paulo Ferreira,128866905,+351934118026,"Praça Castro, 6, 8109-800 Ponte de Sor",1,1,1.0,0,0.063,2023-12-04,1
470,Manuel Leite,946998428,(351) 924441118,"Avenida das Galeotas ao Parque das Nações, S/N, 1254-420 Reguengos de Monsaraz",1,6,17.5,1,0.173,2023-08-12,1
471,Beatriz Correia,284705203,(351) 968004614,"Av de Barros, 45, 1798-254 Horta",0,4,6.0,0,0.221,2022-06-12,1
472,Ricardo Pinheiro,329887123,+351935850219,"Alameda Dinis Faria, S/N, 8168-761 Marinha Grande",1,3,42.3,0,0.004,2023-12-06,1
473,Sérgio Antunes,036686427,(351) 913 065 950,"Largo do Rosário, 694, 6912-437 Seia",1,4,38.5,1,0.365,2023-05-27,1
474,Sebastião Andrade,786268527,(351) 913612075,"Av de Soares, 581, 5276-774 Amarante",1,3,4.7,1,0.337,2023-09-17,1
475,Andreia Silva,760320877,(351) 934794277,"Largo Santos, S/N, 1206-868 Lisboa",1,1,9.0,0,0.094,2024-07-09,1
476,Rafael Cardoso,471062833,(351) 968 600 373,"Praça Jorge Simões, 780, 1087-562 Almada",1,4,7.0,0,0.023,2023-02-26,1
477,Iara Gonçalves,557356232,(351) 930 924 244,"Largo de Rodrigues de Freitas, 509, 8289-441 Cantanhede",1,1,20.0,0,0.369,2023-12-28,1
478,Dinis Campos,770045358,961 664 940,"Praça Patrícia Tavares, 68, 6957-341 Costa da Caparica",1,2,22.0,0,0.211,2023-06-27,1
479,Eduarda Vieira,973027322,(351) 912825196,"Travessa Diego Carneiro, S/N, 9896-741 Sacavém",1,2,16.0,1,0.594,2022-03-08,1
480,Rita Cruz,704240255,(351) 915352420,"Praça Daniela Simões, 4, 8873-789 Gouveia",1,2,9.5,1,0.446,2022-02-17,1
481,Pilar Assunção,689397704,(351) 962 110 201,"Travessa de Martins, 8, 9074-965 Vizela",1,3,39.3,0,0.199,2023-11-30,1
482,Emanuel Batista,678815964,(351) 930 246 158,"Alameda de Vicente, 858, 6369-910 Santa Cruz",1,2,46.0,0,0.019,2023-02-27,1
483,Pilar Amorim,738656904,(351) 210069686,"Rua Maria Branco, 882, 2735-226 Bragança",1,3,5.3,1,0.321,2023-03-12,1
484,Vitória-Júlia Borges,484673322,+351916487177,"Travessa Pinho, 238, 5733-348 Vila Real",1,4,13.0,2,0.695,2022-05-20,1
485,Laura Baptista,124895587,960 774 487,"Alameda Brian Ribeiro, S/N, 4500-845 Torres Vedras",1,2,20.5,0,0.088,2022-09-14,1
486,Margarida Mendes,700623945,(351) 928 021 004,"Avenida Jéssica Pinto, 83, 3551-351 Santa Maria da Feira",1,3,8.3,0,0.264,2023-03-04,1
487,Salomé Simões,942640760,+351916068007,"Travessa de Rodrigues, 1, 4641-866 Seixal",1,2,32.5,1,0.365,2023-09-16,1
488,Tatiana Borges,953012033,(351) 969315853,"Praça das Antas, 498, 7306-167 Coimbra",1,1,12.0,0,0.083,2024-08-30,1
489,Mariana Mendes,013871628,(351) 965 148 591,"R. Isabela Araújo, S/N, 2621-254 Cantanhede",1,3,11.7,2,0.593,2023-12-12,1
490,Xavier Sá,568905810,+351234945196,"Largo Adolfo Ayala, 44, 6092-658 Castelo Branco",1,2,6.5,0,0.008,2023-03-25,1
491,Micael Cruz,015337435,967666514,"Av Valente, 91, 9639-748 Tondela",1,4,8.8,1,0.32,2023-12-10,1
492,Ema Moura,027728715,921446458,"Av de Almeida, 50, 1252-426 Santiago do Cacém",1,5,27.0,0,0.262,2023-03-06,1
493,Caetana Gonçalves-Abreu,596957945,(351) 213206976,"Largo de Eduardo Soares, 54, 6828-913 Santiago do Cacém",1,2,56.5,1,0.461,2023-09-13,1
494,Lorena Santos,595995505,(351) 962 802 552,"Travessa de Amaral, 266, 7093-629 Agualva-Cacém",1,2,20.5,0,0.222,2023-09-10,1
495,Rui de Batista,362917148,(351) 936 234 913,"Travessa de Pinheiro, 2, 7326-233 Castelo Branco",1,2,8.0,0,0.147,2022-04-06,1
496,Jorge Correia-Martins,418395252,923 237 047,"R. dos Estorninhos, 920, 4122-382 Montijo",1,3,33.3,0,0.32,2023-04-14,1
497,Carlos Correia,520788216,(351) 926 242 066,"Praça dos Pinheiros, 5, 5616-764 Lagos",1,4,4.5,1,0.154,2022-07-14,1
498,Simão Pires-Jesus,119214574,(351) 928334248,"Praça de Domingues, S/N, 4288-167 Póvoa de Santa Iria",1,3,37.3,0,0.161,2023-03-17,1
499,Gabriela Andrade-Freitas,520302769,(351) 915 047 692,"Praça de Leal, 25, 2587-111 Reguengos de Monsaraz",1,1,11.0,0,0.364,2024-06-02,1
500,Alice de Loureiro,730882403,(351) 281938006,"Av Wilson Carneiro, S/N, 7892-774 Peso da Régua",1,5,49.0,1,0.474,2023-06-12,1
501,Micael Machado,532124402,935 133 458,"Avenida Filipa Magalhães, 8, 5423-210 Alverca do Ribatejo",1,3,34.3,1,0.566,2022-07-21,1
502,Kyara Miranda,634094121,(351) 922 928 292,"Rua Fonseca, 59, 1809-710 Ílhavo",1,2,7.0,0,0.333,2022-03-14,1
503,Mauro Mota,052579599,(351) 258520292,"Travessa de Sousa, 64, 2446-951 São João da Madeira",0,2,2.5,1,0.659,2023-12-12,1
504,Carminho-Soraia Fernandes,047941232,(351) 259964576,"R. da Estiva, 10, 1010-982 Torres Vedras",1,3,16.0,0,0.132,2024-04-11,1
505,Vitória Leite,601891134,923 278 680,"Avenida de Coelho, 63, 7712-690 Valbom",1,2,8.0,0,0.328,2023-10-25,1
506,Frederico Alves,348571339,(351) 921337829,"Praça Coelho, S/N, 4894-772 Lisboa",1,2,7.5,0,0.169,2022-07-30,1
507,Tomé Moreira,962768612,966007214,"Av Teresa Rodrigues, S/N, 5068-303 Sabugal",1,4,9.5,0,0.187,2023-06-18,1
508,Bruna da Abreu,421120291,+351921458468,"Alameda da Quinta de São João Baptista, 6, 4620-176 Ponta Delgada",1,3,9.0,0,0.18,2022-05-23,1
509,Carlos Amorim,381301494,(351) 910 268 564,"R. Miguel Pinho, S/N, 5409-632 São João da Madeira",1,2,4.0,1,0.688,2024-01-08,1
510,Isaac Oliveira,298908881,(351) 938501808,"R. Marta Rodrigues, 96, 2885-314 Santa Cruz",1,1,11.0,0,0.347,2023-01-12,1
511,Yara Melo,645231919,(351) 933 532 106,"R. da Agra do Amial, 4, 7899-038 Vila Nova de Famalicão",1,5,7.4,0,0.049,2023-09-23,1
512,Xavier Paiva,082133568,938 851 771,"Rua Santiago Henriques, 728, 1506-269 Serpa",1,4,13.8,0,0.075,2022-10-22,1
513,Cristiano Machado,317236670,+351272586694,"Avenida de Cima, 66, 6406-927 Entroncamento",1,2,13.0,1,0.465,2024-05-15,1
514,Constança Carvalho,171038919,(351) 933 792 823,"Largo de Miranda, 40, 2186-062 Ílhavo",1,3,7.0,0,0.266,2023-07-01,1
515,Nelson do Esteves,874050133,(351) 939012275,"R. Brito, 1, 6396-799 Fátima",1,4,13.0,0,0.159,2024-01-23,1
516,Ema Gomes,034495607,(351) 924 302 027,"R. do Caminho Novo, 30, 6399-002 Chaves",0,2,53.0,0,0.163,2023-05-10,1
517,Erica Vieira,876507752,(351) 919 706 452,"Av de Castro, 1, 9564-783 Miranda do Douro",1,1,30.0,0,0.302,2023-10-29,1
518,Júlia do Soares,723163160,293255822,"Rua de Abreu, 4, 1970-115 São João da Madeira",1,3,10.7,1,0.585,2023-08-23,1
519,Tiago Soares,781105703,(351) 927 685 776,"Rua Torres, 84, 6367-274 Costa da Caparica",1,1,52.0,1,0.961,2023-10-06,1
520,Joaquim Leite,996306670,(351) 289104105,"R. Fernandes, S/N, 5157-533 Maia",0,1,23.0,1,0.855,2023-12-20,1
521,Pilar do Pereira,994696693,(351) 278291918,"Largo Luís Leal, 174, 3645-013 Póvoa de Santa Iria",1,3,36.3,0,0.226,2023-01-29,1
522,Gabriel Magalhães,233700715,926655790,"Rua Escuro, 78, 9834-040 Praia da Vitória",1,8,8.0,2,0.452,2023-03-10,1
523,Edgar Anjos,009714086,914925137,"Av de Brito, 74, 4967-522 Penafiel",1,2,46.5,0,0.051,2024-04-28,1
524,Ema da Esteves,234306587,+351912183515,"Rua de Gustavo Eiffel, 952, 3777-599 Bragança",1,3,8.7,1,0.26,2022-01-24,1
525,Teresa Pinto,888392375,934319486,"Travessa de Machado, 712, 6567-256 Valongo",1,2,49.0,1,0.422,2023-09-26,1
526,Eva Pinto,097228582,(351) 910288440,"Praça de Andrade, 32, 7612-258 Tomar",1,2,16.5,0,0.137,2021-12-09,1
527,Marta Esteves,854551391,+351910899548,"Avenida Raquel Barbosa, S/N, 9032-828 Beja",1,1,9.0,0,0.257,2024-07-01,1
528,Lucas Marques,603482367,(351) 927979559,"Praça Prof. António José Saraiva, 85, 9371-581 Tarouca",1,4,9.0,1,0.221,2022-08-11,1
529,Petra Antunes,387369323,928 486 956,"Travessa do Machado, 61, 6815-026 Sintra",1,3,38.7,0,0.096,2023-05-05,1
530,Ema Lopes-Simões,043647584,(351) 917641505,"Alameda de Barros, 870, 7791-307 Santa Maria da Feira",1,5,23.8,0,0.211,2022-05-02,1
531,Soraia Cunha,486741637,938487438,"Av de Leite, 11, 6368-132 Vila Nova de Famalicão",1,1,4.0,0,0.074,2024-06-08,1
532,Flor Simões,206317552,(351) 964 209 783,"Avenida Manuel Gonçalves Moreira, S/N, 5094-727 Fundão",1,0,,0,0.06,2023-04-26,1
533,Benedita Guerreiro,760145840,(351) 913156412,"Alameda República da Colômbia, 28, 8650-085 Rio Tinto",1,0,,0,0.228,2022-11-13,1
534,Isaac Soares,144157281,(351) 935346981,"Alameda Ariana Fernandes, S/N, 9018-572 Caniço",1,2,13.5,0,0.234,2022-03-26,1
535,Duarte de Gomes,361168611,(351) 927 022 169,"Travessa Violeta Nunes, 54, 5290-839 Lourosa",1,0,,0,0.146,2023-08-16,1
536,Bianca Matias,036118926,968 942 034,"Avenida do Rego Lameiro, 145, 1761-811 Valbom",1,1,1.0,0,0.293,2023-07-22,1
537,Mário Mendes,055546542,931 539 616,"R. Morais, 59, 5377-986 Vendas Novas",1,4,17.8,1,0.369,2023-07-21,1
538,Gabriela do Teixeira,836843771,(351) 929996619,"Rua de Mendes, 95, 2705-878 Vale de Cambra",1,1,13.0,0,0.07,2024-11-02,1
539,Tatiana Lourenço,034454595,(351) 282 340 854,"Rua da Ilha dos Amores, 790, 5071-791 Fátima",1,4,16.5,1,0.392,2023-01-25,1
540,Alícia Freitas,600301196,923 325 380,"R. de Jesus, 77, 3673-587 Chaves",1,2,7.0,1,0.394,2023-01-13,1
541,Lúcia Azevedo,227238697,(351) 928450881,"R. Soraia Neto, 76, 4768-388 Porto Santo",1,5,33.2,0,0.313,2023-07-11,1
542,Júlia Miranda,217368385,914458440,"Rua Manuel Fernandes, 97, 7603-547 Faro",1,5,20.8,1,0.38,2023-03-08,1
543,Matilde Carneiro,095709340,(351) 222 933 754,"Rua de Vaz, 48, 6609-069 Vizela",1,2,23.0,1,0.5,2024-02-11,1
544,Lucas Monteiro,991650811,(351) 929034063,"Rua de Macedo, 32, 6005-593 Cantanhede",1,5,62.4,0,0.231,2023-06-05,1
545,Adriana Campos-Rocha,403484843,922 388 991,"Avenida de Carneiro, 22, 6609-623 Anadia",1,2,12.0,0,0.153,2023-11-06,1
546,Débora Baptista,770062795,(351) 934 468 721,"Av de Ferreira, 8, 7758-607 Lourosa",1,3,53.3,2,0.694,2022-09-17,1
547,Nair Mota,951429544,+351963271710,"Largo Bruno Lourenço, 9, 1268-616 Seixal",1,1,5.0,0,0.202,2024-08-10,1
548,Iara Carneiro-Torres,669542175,286 336 253,"Praça Marco Nascimento, 25, 8219-587 Caldas da Rainha",1,4,10.2,0,0.212,2023-01-08,1
549,Marta Moreira,275280016,+351918599980,"Alameda Margarida Paiva, 65, 5317-387 São Salvador de Lordelo",1,0,,0,0.206,2024-10-27,1
550,Lorena Campos,173447945,(351) 282 793 316,"Rua de Palma, 344, 5265-684 Vendas Novas",1,0,,0,0.077,2024-10-09,1
551,Lourenço Araújo-Andrade,351638326,+351922308101,"Rua Pereira, S/N, 8761-274 Praia da Vitória",1,6,15.0,1,0.407,2023-11-04,1
552,Ariana Ramos,897100170,+351967671856,"Praça Moreira, 67, 2774-493 Gouveia",1,1,5.0,0,0.176,2024-02-16,1
553,Benedita Cardoso,129457613,(351) 965394576,"Avenida Raquel Garcia, 32, 3364-376 Torres Novas",0,2,16.0,0,0.155,2023-11-10,1
554,Mariana Ferreira,494841423,(351) 230771704,"Alameda Pereira, 96, 7100-939 Penafiel",1,1,90.0,0,0.386,2023-03-12,1
555,Manuel Ramos,528337287,(351) 936 440 746,"R. das Antas, 41, 7606-483 Mealhada",1,0,,0,0.234,2022-02-07,1
556,Fabiana-Bruna Neto,679813026,(351) 915 217 595,"Rua do Dr. António Macedo, 1, 2830-905 Lagoa",1,1,24.0,1,0.838,2024-10-04,1
557,Igor da Batista,647711588,964918609,"Avenida de Rodrigues, 78, 8599-127 Braga",1,3,4.3,0,0.055,2022-09-07,1
558,Patrícia Fernandes,187089410,+351936452877,"Largo de Pacheco, 92, 4682-157 Ílhavo",1,3,8.7,1,0.361,2022-07-09,1
559,Erica Torres-Carvalho,911611464,914398907,"Rua Assunção, 635, 7212-441 Montemor-o-Novo",1,1,3.0,0,0.037,2024-10-17,1
560,Salomé-Beatriz Araújo,119830975,(351) 930 862 199,"Alameda Vieira, 71, 1581-528 Macedo de Cavaleiros",1,3,22.0,2,0.556,2024-03-19,1
561,Diana Figueiredo,247388523,915 062 132,"Alameda Domingues, S/N, 6190-712 Macedo de Cavaleiros",1,3,11.7,1,0.411,2023-04-26,1
562,Nelson Castro,748770078,(351) 216 615 307,"Alameda do Monte de S. João, S/N, 8028-339 Angra do Heroísmo",1,3,21.0,0,0.214,2023-03-16,1
563,Bruna Oliveira-Silva,125325121,926623669,"Travessa de Cruz, 1, 7901-000 Marinha Grande",1,2,15.5,1,0.321,2023-04-25,1
564,Álvaro Guerreiro,808226799,(351) 931174009,"Rua do Ouro, 3, 7642-844 Lamego",0,2,9.0,0,0.393,2023-06-03,1
565,Bárbara Magalhães-Branco,666028653,+351923774105,"Avenida Noa Andrade, 81, 7483-913 Felgueiras",1,2,10.0,0,0.276,2024-01-17,1
566,Jaime Vicente,395716468,(351) 224 745 066,"Largo Rodrigo Pinheiro, S/N, 5887-312 Barcelos",1,3,9.7,0,0.304,2022-06-06,1
567,Carolina Melo,100370907,(351) 936092898,"Praça Salvador Ribeiro, 65, 3280-071 Moura",0,1,6.0,1,0.668,2023-06-23,1
568,Petra Melo,378088669,+351961757464,"Av de Marques, 14, 6619-391 Loures",1,0,,0,0.122,2024-09-03,1
