customer_id,first_name,last_name,city,country,customer_segment,registration_date
862,Marta,Costa,Évora,PT,first_trimester,2021-12-04
863,Paula,Almeida,Sevilla,ES,second_trimester,2021-07-29
864,Susana,Ferreira,Lisboa,PT,second_trimester,2022-05-17
865,Patricia,Pereira,Setúbal,PT,third_trimester,2021-03-12
866,Raquel,Almeida,Lisboa,PT,first_trimester,2022-05-28
867,Sofia,Santos,Faro,PT,postpartum,2021-02-21
868,Maria,Almeida,Funchal,PT,third_trimester,2021-06-05
869,Carla,Ramos,Porto,PT,second_trimester,2022-09-09
870,Diana,Fernández,Málaga,ES,second_trimester,2021-09-16
871,Claudia,Sánchez,Faro,PT,first_trimester,2022-06-14
872,Raquel,López,Funchal,PT,third_trimester,2021-10-05
873,Diana,Pereira,Aveiro,PT,third_trimester,2021-04-21
874,Teresa,Sousa,Funchal,PT,third_trimester,2021-05-18
875,Nuria,Sousa,Leiria,PT,first_trimester,2022-12-24
876,Inês,Almeida,Madrid,ES,third_trimester,2021-12-22
877,Carmen,Sánchez,Málaga,ES,third_trimester,2021-07-26
878,Teresa,Oliveira,Setúbal,PT,postpartum,2021-05-04
879,Carmen,González,Valencia,ES,second_trimester,2021-07-24
880,Sofia,González,Madrid,ES,first_trimester,2022-08-11
881,Inês,Ramos,Aveiro,PT,third_trimester,2022-01-03
882,Paula,Costa,Lisboa,PT,second_trimester,2022-08-31
883,Joana,Martins,Setúbal,PT,first_trimester,2022-11-29
884,Patricia,Costa,Málaga,ES,second_trimester,2022-12-17
885,Catarina,Ferreira,Setúbal,PT,first_trimester,2022-03-21
886,Nuria,Almeida,Madrid,ES,second_trimester,2021-04-14
887,Maria,Almeida,Faro,PT,second_trimester,2022-04-14
888,Marta,López,Porto,PT,postpartum,2022-03-22
889,Paula,Ramos,Zaragoza,ES,second_trimester,2021-02-27
890,Elena,Jesus,Funchal,PT,first_trimester,2021-01-16
891,Marta,García,Málaga,ES,second_trimester,2021-05-17
892,Rita,Sousa,Aveiro,PT,first_trimester,2021-04-17
893,Nuria,Santos,Zaragoza,ES,third_trimester,2021-09-04
894,Beatriz,Monteiro,Setúbal,PT,postpartum,2022-01-04
895,Lucia,García,Barcelona,ES,third_trimester,2022-03-01
896,Susana,González,Barcelona,ES,postpartum,2021-12-29
897,Lucia,Sánchez,Faro,PT,second_trimester,2021-05-31
898,Mariana,Ferreira,Barcelona,ES,postpartum,2022-06-27
899,Elena,López,Porto,PT,second_trimester,2021-09-04
900,Inês,Martins,Leiria,PT,second_trimester,2022-01-08
901,Catarina,López,Évora,PT,second_trimester,2022-06-15
902,Mónica,Fernández,Funchal,PT,second_trimester,2021-09-08
903,Marta,Jesus,Zaragoza,ES,third_trimester,2021-06-16
904,Marta,Martins,Lisboa,PT,second_trimester,2021-06-28
905,Susana,Silva,Porto,PT,postpartum,2021-11-25
906,Diana,Rodrigues,Sevilla,ES,second_trimester,2022-11-17
907,Carmen,Costa,Braga,PT,third_trimester,2021-10-12
908,Patricia,Pereira,Zaragoza,ES,postpartum,2021-11-08
909,Maria,Fernández,Zaragoza,ES,second_trimester,2022-05-18
910,Carmen,Sousa,Braga,PT,third_trimester,2022-11-15
911,Sara,Sousa,Barcelona,ES,first_trimester,2021-05-22
912,Mónica,Ferreira,Lisboa,PT,postpartum,2022-05-06
913,Ana,Martins,Leiria,PT,third_trimester,2022-01-24
914,Joana,Rodrigues,Barcelona,ES,postpartum,2021-09-30
915,Inês,Ferreira,Funchal,PT,third_trimester,2021-10-20
916,Lucia,Silva,Faro,PT,third_trimester,2021-02-11
917,Carmen,Pereira,Aveiro,PT,first_trimester,2022-05-25
918,Raquel,Monteiro,Évora,PT,third_trimester,2022-03-05
919,Teresa,López,Braga,PT,second_trimester,2022-10-30
920,Sofia,Silva,Leiria,PT,second_trimester,2021-08-06
921,Isabel,Monteiro,Setúbal,PT,second_trimester,2022-04-27
922,Laura,Fernández,Madrid,ES,third_trimester,2022-01-17
923,Raquel,Fernández,Valencia,ES,second_trimester,2021-06-06
924,Patricia,Martínez,Leiria,PT,second_trimester,2021-01-02
925,Patricia,Oliveira,Aveiro,PT,first_trimester,2021-06-09
926,Laura,Pereira,Évora,PT,first_trimester,2021-01-13
927,Cristina,Sousa,Barcelona,ES,third_trimester,2022-07-17
928,Teresa,Martins,Funchal,PT,third_trimester,2021-04-29
929,Elena,Ferreira,Setúbal,PT,third_trimester,2021-12-01
930,Beatriz,Jesus,Bilbao,ES,second_trimester,2022-05-17
931,Lucia,García,Bilbao,ES,third_trimester,2021-11-07
932,Rita,Martínez,Funchal,PT,postpartum,2022-05-18
933,Sofia,García,Braga,PT,second_trimester,2021-03-19
934,Ana,Almeida,Funchal,PT,third_trimester,2021-06-27
935,Lucia,Jesus,Bilbao,ES,postpartum,2021-04-18
936,Catarina,Ramos,Évora,PT,first_trimester,2022-04-08
937,Diana,Carvalho,Bilbao,ES,second_trimester,2021-09-05
938,Joana,Pereira,Lisboa,PT,postpartum,2022-12-28
939,Diana,Monteiro,Coimbra,PT,third_trimester,2021-11-12
940,Ana,Almeida,Madrid,ES,second_trimester,2021-01-25
941,Carmen,Jesus,Coimbra,PT,third_trimester,2021-01-11
942,Sofia,Pereira,Madrid,ES,third_trimester,2022-04-17
943,Rosa,Pereira,Funchal,PT,third_trimester,2021-04-06
944,Inês,Monteiro,Valencia,ES,second_trimester,2022-04-02
945,Susana,Sousa,Zaragoza,ES,third_trimester,2021-01-24
946,Inês,Sousa,Sevilla,ES,third_trimester,2021-12-03
947,Rita,Sánchez,Bilbao,ES,second_trimester,2022-09-22
948,Lucia,Sánchez,Madrid,ES,third_trimester,2021-12-14
949,Ana,Costa,Leiria,PT,postpartum,2022-10-16
950,Claudia,Jesus,Faro,PT,first_trimester,2021-04-24
951,Rosa,Ramos,Barcelona,ES,third_trimester,2022-07-29
952,Patricia,Jesus,Évora,PT,third_trimester,2021-10-24
953,Rita,García,Évora,PT,postpartum,2022-04-17
954,Maria,Martins,Bilbao,ES,second_trimester,2022-09-27
955,Ana,Jesus,Faro,PT,third_trimester,2022-09-12
956,Rosa,Costa,Alicante,ES,first_trimester,2021-01-04
957,Carla,Monteiro,Funchal,PT,second_trimester,2022-07-15
958,Carmen,Fernández,Lisboa,PT,third_trimester,2022-03-14
959,Catarina,Costa,Alicante,ES,first_trimester,2022-08-24
960,Raquel,Rodrigues,Bilbao,ES,third_trimester,2022-10-13
961,Mónica,Monteiro,Porto,PT,third_trimester,2021-05-27
962,Filipa,Jesus,Coimbra,PT,second_trimester,2022-06-08
963,Carla,Oliveira,Braga,PT,postpartum,2021-10-28
964,Raquel,Almeida,Faro,PT,third_trimester,2021-05-04
965,Rosa,García,Lisboa,PT,second_trimester,2021-04-20
966,Carmen,Almeida,Alicante,ES,second_trimester,2021-08-11
967,Claudia,Santos,Bilbao,ES,third_trimester,2021-06-21
968,Ana,Silva,Bilbao,ES,second_trimester,2021-08-16
969,Isabel,López,Évora,PT,third_trimester,2021-08-10
970,Mónica,Ramos,Zaragoza,ES,second_trimester,2021-05-26
971,Rita,Santos,Porto,PT,second_trimester,2021-08-30
972,Isabel,Ramos,Leiria,PT,first_trimester,2022-05-07
973,Cristina,Costa,Funchal,PT,second_trimester,2022-06-26
974,Catarina,Sousa,Barcelona,ES,first_trimester,2022-02-21
975,Nuria,Rodrigues,Porto,PT,third_trimester,2022-06-23
976,Elena,Santos,Évora,PT,third_trimester,2021-02-18
977,Maria,Carvalho,Sevilla,ES,third_trimester,2021-12-10
978,Patricia,Carvalho,Málaga,ES,third_trimester,2021-11-17
979,Rosa,Rodrigues,Funchal,PT,third_trimester,2021-08-03
980,Catarina,Almeida,Madrid,ES,first_trimester,2021-12-21
981,Cristina,Martins,Bilbao,ES,second_trimester,2021-11-14
982,Rosa,Carvalho,Funchal,PT,postpartum,2021-05-09
983,Diana,Fernández,Faro,PT,third_trimester,2021-02-09
984,Elena,Fernández,Alicante,ES,first_trimester,2021-08-31
985,Paula,Sousa,Leiria,PT,third_trimester,2021-03-15
986,Vera,Santos,Valencia,ES,first_trimester,2022-03-08
987,Susana,Almeida,Valencia,ES,postpartum,2022-10-14
988,Teresa,Carvalho,Valencia,ES,second_trimester,2022-04-27
989,Catarina,Almeida,Sevilla,ES,first_trimester,2022-09-25
990,Elena,Martínez,Aveiro,PT,second_trimester,2022-03-31
991,Diana,Sánchez,Coimbra,PT,third_trimester,2022-04-15
992,Inês,Santos,Leiria,PT,second_trimester,2022-01-09
993,Patricia,Costa,Madrid,ES,third_trimester,2022-01-20
994,Susana,González,Faro,PT,postpartum,2022-03-21
995,Vera,Carvalho,Zaragoza,ES,third_trimester,2022-10-19
996,Rita,Carvalho,Bilbao,ES,second_trimester,2021-08-10
997,Isabel,Silva,Barcelona,ES,third_trimester,2022-02-27
998,Isabel,Martínez,Málaga,ES,third_trimester,2022-04-24
999,Laura,Almeida,Alicante,ES,second_trimester,2021-11-01
1000,Filipa,Martínez,Coimbra,PT,second_trimester,2021-09-29
1001,Patricia,Pereira,Madrid,ES,second_trimester,2022-06-11
1002,Vera,Ramos,Málaga,ES,second_trimester,2021-12-23
1003,Maria,Silva,Málaga,ES,second_trimester,2022-05-08
1004,Susana,Martínez,Porto,PT,first_trimester,2022-05-30
1005,Joana,Martins,Porto,PT,second_trimester,2022-03-24
1006,Isabel,López,Málaga,ES,second_trimester,2022-06-09
1007,Teresa,Rodrigues,Barcelona,ES,second_trimester,2022-03-15
1008,Inês,García,Sevilla,ES,third_trimester,2021-12-03
1009,Mónica,Rodrigues,Barcelona,ES,second_trimester,2022-05-11
1010,Carmen,Ramos,Málaga,ES,postpartum,2022-09-26
1011,Raquel,Pereira,Zaragoza,ES,postpartum,2022-09-16
1012,Raquel,Martins,Setúbal,PT,second_trimester,2021-07-24
1013,Filipa,Ferreira,Coimbra,PT,third_trimester,2021-11-13
1014,Rita,Almeida,Sevilla,ES,second_trimester,2021-10-28
1015,Diana,Santos,Braga,PT,second_trimester,2022-09-30
1016,Laura,González,Porto,PT,third_trimester,2021-11-06
1017,Maria,Carvalho,Évora,PT,second_trimester,2021-11-17
1018,Marta,Pereira,Braga,PT,postpartum,2022-10-13
1019,Filipa,López,Barcelona,ES,first_trimester,2021-05-05
1020,Raquel,Sánchez,Setúbal,PT,postpartum,2022-05-12
1021,Laura,Carvalho,Barcelona,ES,second_trimester,2022-07-11
1022,Mariana,Sánchez,Setúbal,PT,postpartum,2021-08-11
1023,Isabel,Ramos,Bilbao,ES,postpartum,2022-04-16
1024,Paula,López,Málaga,ES,third_trimester,2022-10-17
1025,Ana,Monteiro,Bilbao,ES,third_trimester,2021-08-18
1026,Carmen,Martins,Málaga,ES,third_trimester,2022-12-06
1027,Nuria,López,Lisboa,PT,second_trimester,2022-05-06
1028,Susana,González,Braga,PT,third_trimester,2021-08-30
1029,Nuria,Silva,Madrid,ES,second_trimester,2022-07-19
1030,Lucia,Fernández,Sevilla,ES,third_trimester,2021-06-06
1031,Mariana,Costa,Funchal,PT,first_trimester,2021-04-05
1032,Joana,García,Barcelona,ES,postpartum,2021-07-04
1033,Paula,Martínez,Valencia,ES,second_trimester,2021-06-22
1034,Claudia,Silva,Lisboa,PT,postpartum,2021-08-11
1035,Beatriz,Jesus,Leiria,PT,second_trimester,2022-11-28
1036,Mariana,Carvalho,Setúbal,PT,third_trimester,2021-10-08
1037,Susana,Ramos,Lisboa,PT,postpartum,2021-01-31
1038,Carla,González,Évora,PT,postpartum,2021-11-11
1039,Diana,Martins,Zaragoza,ES,first_trimester,2021-03-21
1040,Vera,Fernández,Bilbao,ES,first_trimester,2022-05-03
1041,Maria,Ferreira,Évora,PT,postpartum,2022-05-10
1042,Marta,González,Aveiro,PT,second_trimester,2021-02-03
1043,Cristina,Martínez,Funchal,PT,postpartum,2021-02-26
1044,Carla,García,Porto,PT,second_trimester,2022-10-26
1045,Mónica,Martins,Valencia,ES,second_trimester,2021-02-09
1046,Ana,López,Málaga,ES,third_trimester,2021-02-28
1047,Catarina,Rodrigues,Leiria,PT,second_trimester,2021-11-05
1048,Joana,Monteiro,Leiria,PT,second_trimester,2021-12-25
1049,Lucia,González,Funchal,PT,second_trimester,2021-01-28
1050,Paula,Oliveira,Leiria,PT,third_trimester,2021-09-13
1051,Patricia,Santos,Aveiro,PT,second_trimester,2022-05-30
1052,Claudia,Pereira,Lisboa,PT,third_trimester,2021-12-26
1053,Teresa,Ferreira,Setúbal,PT,third_trimester,2022-08-23
1054,Inês,Rodrigues,Aveiro,PT,first_trimester,2021-03-15
1055,Rosa,Oliveira,Barcelona,ES,third_trimester,2021-10-07
1056,Teresa,Silva,Faro,PT,second_trimester,2022-03-16
1057,Isabel,Ferreira,Porto,PT,second_trimester,2022-12-30
1058,Patricia,Ferreira,Alicante,ES,third_trimester,2022-07-22
1059,Isabel,Ferreira,Setúbal,PT,postpartum,2021-09-10
1060,Beatriz,Rodrigues,Madrid,ES,third_trimester,2022-10-15
1061,Maria,Sousa,Braga,PT,second_trimester,2022-11-24
1062,Mónica,Silva,Málaga,ES,second_trimester,2022-01-02
1063,Maria,Fernández,Porto,PT,second_trimester,2021-05-23
1064,Isabel,Jesus,Bilbao,ES,third_trimester,2022-03-22
1065,Inês,Pereira,Sevilla,ES,third_trimester,2021-02-22
1066,Inês,Oliveira,Braga,PT,second_trimester,2021-04-25
1067,Joana,Jesus,Faro,PT,second_trimester,2022-06-29
1068,Inês,Costa,Sevilla,ES,first_trimester,2022-09-11
1069,Elena,Santos,Faro,PT,second_trimester,2022-04-14
1070,Elena,Pereira,Évora,PT,third_trimester,2022-01-01
1071,Catarina,Santos,Alicante,ES,second_trimester,2022-04-01
1072,Mónica,Martínez,Madrid,ES,first_trimester,2021-10-15
1073,Laura,López,Évora,PT,postpartum,2022-03-15
1074,Carmen,Oliveira,Madrid,ES,first_trimester,2021-12-02
1075,Beatriz,Jesus,Aveiro,PT,postpartum,2021-12-03
1076,Isabel,Martins,Lisboa,PT,first_trimester,2021-09-27
1077,Paula,González,Aveiro,PT,third_trimester,2021-11-15
1078,Carla,Almeida,Faro,PT,first_trimester,2021-12-04
1079,Laura,Silva,Braga,PT,second_trimester,2021-09-17
1080,Patricia,Fernández,Aveiro,PT,first_trimester,2021-03-02
1081,Carla,Monteiro,Barcelona,ES,first_trimester,2022-04-04
1082,Sofia,González,Barcelona,ES,second_trimester,2022-03-15
1083,Susana,Almeida,Sevilla,ES,first_trimester,2021-08-06
1084,Teresa,Jesus,Alicante,ES,third_trimester,2021-08-21
1085,Mónica,Almeida,Bilbao,ES,third_trimester,2022-04-12
1086,Beatriz,Jesus,Sevilla,ES,postpartum,2021-08-29
1087,Isabel,Oliveira,Faro,PT,first_trimester,2022-11-19
1088,Sofia,Ferreira,Setúbal,PT,postpartum,2022-08-27
1089,Sara,González,Porto,PT,first_trimester,2022-02-23
1090,Patricia,Jesus,Valencia,ES,postpartum,2021-11-09
1091,Lucia,Fernández,Alicante,ES,third_trimester,2022-08-22
1092,Sofia,Jesus,Málaga,ES,second_trimester,2022-10-23
1093,Laura,Rodrigues,Coimbra,PT,second_trimester,2022-02-01
1094,Teresa,Monteiro,Coimbra,PT,first_trimester,2022-09-19
1095,Rita,López,Funchal,PT,third_trimester,2022-11-18
1096,Rita,Sánchez,Alicante,ES,third_trimester,2021-11-13
1097,Sara,Pereira,Zaragoza,ES,second_trimester,2021-08-05
1098,Lucia,Sánchez,Faro,PT,third_trimester,2022-04-22
1099,Filipa,Santos,Lisboa,PT,third_trimester,2022-12-25
1100,Joana,Oliveira,Braga,PT,third_trimester,2021-04-28
1101,Laura,Costa,Braga,PT,third_trimester,2022-07-22
1102,Rita,Ramos,Coimbra,PT,first_trimester,2021-01-14
1103,Nuria,Jesus,Lisboa,PT,postpartum,2021-05-22
1104,Cristina,Martínez,Faro,PT,third_trimester,2021-06-01
1105,Laura,Jesus,Zaragoza,ES,third_trimester,2022-01-27
1106,Teresa,Pereira,Sevilla,ES,first_trimester,2021-10-17
1107,Marta,Martins,Aveiro,PT,postpartum,2021-09-19
1108,Rita,García,Barcelona,ES,third_trimester,2022-04-23
1109,Claudia,Costa,Barcelona,ES,second_trimester,2021-10-23
1110,Susana,Jesus,Sevilla,ES,second_trimester,2021-11-21
1111,Sara,Sánchez,Barcelona,ES,second_trimester,2022-10-15
1112,Laura,Monteiro,Setúbal,PT,second_trimester,2022-10-13
1113,Diana,Rodrigues,Setúbal,PT,third_trimester,2021-08-21
1114,Mónica,Martínez,Leiria,PT,third_trimester,2022-01-30
1115,Claudia,López,Valencia,ES,first_trimester,2022-01-10
1116,Filipa,Rodrigues,Funchal,PT,second_trimester,2021-06-29
1117,Elena,Martins,Évora,PT,second_trimester,2021-05-13
1118,Sara,Rodrigues,Málaga,ES,second_trimester,2022-02-19
1119,Rita,Almeida,Madrid,ES,first_trimester,2021-06-30
1120,Carmen,Monteiro,Aveiro,PT,second_trimester,2021-06-15
1121,Maria,Martínez,Alicante,ES,postpartum,2021-02-19
1122,Teresa,Martínez,Madrid,ES,first_trimester,2022-12-08
1123,Patricia,Rodrigues,Setúbal,PT,postpartum,2021-02-06
1124,Claudia,Martins,Porto,PT,third_trimester,2022-06-16
1125,Nuria,Martínez,Funchal,PT,first_trimester,2022-11-18
1126,Rosa,Silva,Leiria,PT,second_trimester,2021-06-26
1127,Maria,Martins,Madrid,ES,first_trimester,2022-05-22
1128,Beatriz,Santos,Sevilla,ES,first_trimester,2021-09-23
1129,Carmen,Fernández,Sevilla,ES,second_trimester,2022-09-18
1130,Raquel,Silva,Leiria,PT,third_trimester,2021-05-01
1131,Catarina,García,Évora,PT,first_trimester,2022-04-25
1132,Mariana,Sousa,Leiria,PT,third_trimester,2021-07-10
1133,Carla,Martínez,Braga,PT,second_trimester,2022-07-04
1134,Joana,Jesus,Alicante,ES,third_trimester,2021-02-04
1135,Patricia,Silva,Setúbal,PT,second_trimester,2021-07-10
1136,Diana,Sánchez,Faro,PT,third_trimester,2022-03-13
1137,Claudia,Oliveira,Coimbra,PT,third_trimester,2022-10-11
1138,Cristina,Ferreira,Funchal,PT,third_trimester,2022-12-02
1139,Rosa,Jesus,Sevilla,ES,postpartum,2021-03-04
1140,Filipa,Costa,Alicante,ES,first_trimester,2022-01-07
1141,Paula,Rodrigues,Setúbal,PT,first_trimester,2021-09-06
1142,Claudia,Fernández,Leiria,PT,third_trimester,2022-09-04
1143,Laura,García,Alicante,ES,third_trimester,2021-02-16
1144,Carla,Ferreira,Valencia,ES,postpartum,2022-04-16
1145,Sofia,López,Zaragoza,ES,second_trimester,2022-02-26
1146,Nuria,Carvalho,Coimbra,PT,first_trimester,2021-12-27
1147,Diana,Pereira,Madrid,ES,postpartum,2022-04-24
1148,Rosa,González,Valencia,ES,postpartum,2022-01-18
1149,Filipa,González,Bilbao,ES,postpartum,2022-08-05
1150,Maria,Martins,Madrid,ES,third_trimester,2021-12-13
1151,Rita,Ramos,Évora,PT,third_trimester,2022-02-06
1152,Nuria,Jesus,Málaga,ES,third_trimester,2022-12-16
1153,Elena,Costa,Madrid,ES,third_trimester,2021-07-24
1154,Rita,Santos,Aveiro,PT,second_trimester,2022-02-11
1155,Teresa,Monteiro,Braga,PT,second_trimester,2022-01-05
1156,Nuria,Monteiro,Alicante,ES,postpartum,2022-09-10
1157,Beatriz,Ferreira,Valencia,ES,postpartum,2022-06-28
1158,Carmen,Carvalho,Porto,PT,first_trimester,2022-12-04
1159,Mónica,Ferreira,Braga,PT,first_trimester,2022-03-15
1160,Paula,López,Porto,PT,postpartum,2022-08-22
1161,Ana,Jesus,Lisboa,PT,second_trimester,2022-03-23
1162,Laura,González,Funchal,PT,second_trimester,2022-11-29
1163,Inês,Costa,Madrid,ES,second_trimester,2021-12-28
1164,Elena,Fernández,Aveiro,PT,second_trimester,2022-09-07
1165,Lucia,Monteiro,Leiria,PT,second_trimester,2022-03-29
1166,Claudia,Santos,Málaga,ES,third_trimester,2021-07-20
1167,Raquel,Almeida,Porto,PT,postpartum,2021-12-18
1168,Laura,Pereira,Coimbra,PT,second_trimester,2022-02-26
1169,Cristina,Rodrigues,Porto,PT,postpartum,2022-07-20
1170,Carmen,Sousa,Setúbal,PT,third_trimester,2021-01-19
1171,Patricia,Santos,Braga,PT,third_trimester,2021-08-22
1172,Elena,Fernández,Funchal,PT,first_trimester,2022-10-24
1173,Ana,Costa,Leiria,PT,second_trimester,2022-11-22
1174,Carmen,Carvalho,Zaragoza,ES,second_trimester,2022-04-28
1175,Carla,Monteiro,Faro,PT,third_trimester,2022-10-13
1176,Rita,Fernández,Braga,PT,first_trimester,2021-10-13
1177,Carla,Martínez,Valencia,ES,third_trimester,2021-01-02
1178,Catarina,Jesus,Setúbal,PT,postpartum,2022-02-20
1179,Sara,Pereira,Leiria,PT,postpartum,2021-08-07
1180,Susana,Martins,Madrid,ES,first_trimester,2022-04-28
1181,Sara,González,Valencia,ES,third_trimester,2022-09-03
1182,Laura,Almeida,Leiria,PT,second_trimester,2022-02-16
1183,Mariana,Fernández,Évora,PT,postpartum,2022-02-02
1184,Raquel,Monteiro,Madrid,ES,second_trimester,2021-09-18
1185,Raquel,Sousa,Zaragoza,ES,postpartum,2022-11-06
1186,Raquel,Almeida,Sevilla,ES,third_trimester,2021-01-31
1187,Isabel,Silva,Faro,PT,third_trimester,2022-09-07
1188,Laura,López,Leiria,PT,third_trimester,2021-05-20
1189,Rita,García,Sevilla,ES,first_trimester,2022-11-21
1190,Cristina,Jesus,Barcelona,ES,second_trimester,2022-10-10
1191,Rita,González,Aveiro,PT,third_trimester,2021-12-24
1192,Beatriz,Monteiro,Alicante,ES,postpartum,2022-01-29
1193,Vera,Martins,Setúbal,PT,second_trimester,2022-03-14
1194,Teresa,Oliveira,Faro,PT,first_trimester,2021-07-03
1195,Joana,Oliveira,Barcelona,ES,second_trimester,2021-06-11
1196,Laura,Santos,Leiria,PT,second_trimester,2022-10-28
1197,Laura,Jesus,Bilbao,ES,first_trimester,2021-01-10
1198,Carmen,González,Málaga,ES,second_trimester,2022-12-29
1199,Joana,Martins,Braga,PT,third_trimester,2021-11-18
1200,Carmen,Rodrigues,Funchal,PT,third_trimester,2022-04-18
1201,Isabel,Carvalho,Aveiro,PT,third_trimester,2021-06-04
1202,Inês,Martínez,Alicante,ES,postpartum,2022-06-18
1203,Catarina,Ferreira,Bilbao,ES,second_trimester,2021-09-22
1204,Nuria,Silva,Alicante,ES,third_trimester,2021-01-18
1205,Beatriz,García,Funchal,PT,first_trimester,2021-01-23
1206,Claudia,López,Zaragoza,ES,first_trimester,2021-10-22
1207,Joana,Carvalho,Zaragoza,ES,postpartum,2021-09-26
1208,Lucia,Martínez,Málaga,ES,second_trimester,2022-04-15
1209,Mariana,Oliveira,Málaga,ES,second_trimester,2022-06-26
1210,Carla,Sousa,Évora,PT,third_trimester,2021-07-06
1211,Rosa,Costa,Bilbao,ES,third_trimester,2021-06-07
1212,Rita,Rodrigues,Funchal,PT,first_trimester,2021-09-11
1213,Nuria,Carvalho,Alicante,ES,third_trimester,2021-09-26
1214,Nuria,López,Coimbra,PT,third_trimester,2022-07-07
1215,Lucia,Ferreira,Leiria,PT,second_trimester,2021-08-26
1216,Joana,Carvalho,Leiria,PT,postpartum,2021-02-15
1217,Mariana,Martínez,Barcelona,ES,third_trimester,2022-11-20
1218,Claudia,Jesus,Braga,PT,first_trimester,2021-07-24
1219,Carla,Martins,Alicante,ES,postpartum,2022-02-20
1220,Rita,Jesus,Leiria,PT,third_trimester,2022-05-03
1221,Beatriz,Martins,Lisboa,PT,first_trimester,2021-05-31
1222,Beatriz,Monteiro,Alicante,ES,postpartum,2022-06-24
1223,Paula,Silva,Faro,PT,postpartum,2021-10-12
1224,Mónica,Sánchez,Faro,PT,first_trimester,2021-11-16
1225,Joana,López,Valencia,ES,first_trimester,2022-04-28
1226,Paula,Ferreira,Lisboa,PT,second_trimester,2021-11-09
1227,Teresa,Martins,Évora,PT,second_trimester,2021-12-27
1228,Cristina,González,Alicante,ES,third_trimester,2022-11-20
1229,Susana,López,Valencia,ES,first_trimester,2021-03-22
1230,Rita,Monteiro,Braga,PT,first_trimester,2021-12-04
1231,Laura,López,Faro,PT,second_trimester,2022-03-06
1232,Catarina,Oliveira,Lisboa,PT,postpartum,2021-09-21
1233,Marta,Rodrigues,Bilbao,ES,postpartum,2022-02-28
1234,Diana,Martins,Setúbal,PT,first_trimester,2021-10-03
1235,Susana,González,Sevilla,ES,postpartum,2022-02-03
1236,Rita,Sánchez,Málaga,ES,second_trimester,2021-05-30
1237,Marta,Sánchez,Bilbao,ES,first_trimester,2022-07-12
1238,Isabel,Ferreira,Évora,PT,third_trimester,2021-07-25
1239,Raquel,Oliveira,Aveiro,PT,second_trimester,2021-06-29
1240,Nuria,González,Coimbra,PT,third_trimester,2022-03-26
1241,Sara,Fernández,Barcelona,ES,first_trimester,2021-08-21
1242,Patricia,Rodrigues,Funchal,PT,second_trimester,2021-12-01
1243,Inês,Santos,Aveiro,PT,first_trimester,2021-03-26
1244,Mariana,Almeida,Aveiro,PT,postpartum,2021-02-07
1245,Sara,Costa,Aveiro,PT,postpartum,2022-08-09
1246,Patricia,Ramos,Bilbao,ES,first_trimester,2022-07-24
1247,Patricia,Monteiro,Bilbao,ES,second_trimester,2022-07-18
1248,Maria,Carvalho,Évora,PT,first_trimester,2022-11-21
1249,Catarina,Ferreira,Madrid,ES,first_trimester,2021-02-19
1250,Patricia,Monteiro,Barcelona,ES,second_trimester,2022-06-17
1251,Susana,Sánchez,Leiria,PT,postpartum,2022-09-20
1252,Elena,Ramos,Braga,PT,postpartum,2022-06-09
1253,Joana,Costa,Madrid,ES,first_trimester,2021-04-16
1254,Susana,Martins,Sevilla,ES,first_trimester,2021-10-22
1255,Isabel,Martins,Leiria,PT,third_trimester,2022-11-05
1256,Rita,Ferreira,Braga,PT,third_trimester,2022-07-08
1257,Joana,Almeida,Leiria,PT,second_trimester,2022-12-18
1258,Beatriz,García,Sevilla,ES,second_trimester,2021-02-17
1259,Raquel,Monteiro,Sevilla,ES,second_trimester,2021-12-07
1260,Rita,Carvalho,Leiria,PT,second_trimester,2021-10-05
1261,Inês,Santos,Braga,PT,third_trimester,2021-02-02
1262,Paula,Ramos,Évora,PT,third_trimester,2022-12-25
1263,Carmen,Martins,Madrid,ES,postpartum,2021-08-24
1264,Susana,Pereira,Setúbal,PT,third_trimester,2022-09-02
1265,Filipa,Ramos,Leiria,PT,first_trimester,2022-10-12
1266,Filipa,Silva,Lisboa,PT,first_trimester,2021-02-23
1267,Sofia,García,Zaragoza,ES,second_trimester,2022-02-28
1268,Susana,Ramos,Málaga,ES,postpartum,2021-07-07
1269,Inês,Pereira,Setúbal,PT,second_trimester,2021-03-15
1270,Carmen,Monteiro,Lisboa,PT,third_trimester,2022-08-13
1271,Maria,Sánchez,Coimbra,PT,postpartum,2021-12-28
1272,Beatriz,Santos,Évora,PT,second_trimester,2021-03-27
1273,Carmen,Rodrigues,Funchal,PT,third_trimester,2022-08-31
1274,Mariana,Rodrigues,Funchal,PT,second_trimester,2022-08-27
1275,Raquel,Martínez,Sevilla,ES,postpartum,2021-03-15
1276,Teresa,Jesus,Sevilla,ES,third_trimester,2021-06-23
1277,Vera,Sousa,Faro,PT,postpartum,2021-04-08
1278,Cristina,Jesus,Leiria,PT,first_trimester,2021-06-07
1279,Catarina,López,Sevilla,ES,first_trimester,2022-06-15
1280,Joana,Fernández,Aveiro,PT,first_trimester,2021-07-12
1281,Mariana,López,Coimbra,PT,second_trimester,2021-09-08
1282,Nuria,Sánchez,Valencia,ES,second_trimester,2021-08-03
1283,Ana,Monteiro,Málaga,ES,second_trimester,2021-02-08
1284,Raquel,González,Sevilla,ES,postpartum,2022-12-30
